acc;accuracy;average_response_time;avg_rt;background;canvas_backend;correct;correct_new_1_sketchpad;correct_new_keyboard_response;correct_welcome;count_experiment;count_getting_started;count_new_1_inline_script;count_new_1_sketchpad;count_new_inline_script;count_new_keyboard_response;count_new_logger;count_new_loop;count_new_repeat_cycle;count_new_sequence;count_new_sketchpad;count_welcome;d;datetime;description;disable_garbage_collection;experiment_file;experiment_path;font_bold;font_family;font_italic;font_size;font_underline;foreground;form_clicks;fullscreen;height;i;live_row;live_row_new_loop;logfile;opensesame_codename;opensesame_version;person;repeat_cycle;response;response_new_1_sketchpad;response_new_keyboard_response;response_time;response_time_new_1_sketchpad;response_time_new_keyboard_response;response_time_welcome;response_welcome;round_decimals;sound_buf_size;sound_channels;sound_freq;sound_sample_size;start;subject_nr;subject_parity;time_experiment;time_getting_started;time_new_1_inline_script;time_new_1_sketchpad;time_new_inline_script;time_new_keyboard_response;time_new_logger;time_new_loop;time_new_repeat_cycle;time_new_sequence;time_new_sketchpad;time_welcome;title;total_correct;total_response_time;total_responses;trait;width;x;y
undefined;undefined;1;1;#3d3846;psycho;undefined;undefined;undefined;undefined;0;0;71;70;70;70;70;0;NA;70;70;0;3;Sun Nov 26 00:17:07 2023;The main experiment item;yes;trait_person_exp_enhanced_ver2_project_complete.osexp;/Users/larisa/Documents;no;mono;no;18;no;white;no;yes;768;3;70;70;/Users/larisa/Documents/subject-77.csv;Melodramatic Milgram;4.0.1;acquaint3;0;None;w;None;1.0781379987602122;539.8927070000209;1.0781379987602122;1829.568183999072;q;2;1024;2;48000;-16;experiment;77;odd;40853.973504999885;NA;213305.13259100006;220330.27577499888;218221.2856469996;220872.41253899992;220873.98321799992;42720.51217199987;NA;218319.06882600015;218325.25112899928;40875.814981000076;Новый эксперимент;0;75.46953299234156;71;belittled;1024;0;1
undefined;undefined;1;1;#3d3846;psycho;undefined;undefined;undefined;undefined;0;0;72;71;71;71;71;0;NA;71;71;0;3;Sun Nov 26 00:17:07 2023;The main experiment item;yes;trait_person_exp_enhanced_ver2_project_complete.osexp;/Users/larisa/Documents;no;mono;no;18;no;white;no;yes;768;4;71;71;/Users/larisa/Documents/subject-77.csv;Melodramatic Milgram;4.0.1;Jimmy;0;None;w;None;1.0717869990912732;515.2757420000853;1.0717869990912732;1829.568183999072;q;2;1024;2;48000;-16;experiment;77;odd;40853.973504999885;NA;213305.13259100006;222988.57322799996;220874.47376699856;223505.76440499935;223507.28512999922;42720.51217199987;NA;220976.62089299958;220983.5740089984;40875.814981000076;Новый эксперимент;0;76.54131999143283;72;outgoing;1024;0;0
undefined;undefined;1;1;#3d3846;psycho;undefined;undefined;undefined;undefined;0;0;73;72;72;72;72;0;NA;72;72;0;3;Sun Nov 26 00:17:07 2023;The main experiment item;yes;trait_person_exp_enhanced_ver2_project_complete.osexp;/Users/larisa/Documents;no;mono;no;18;no;white;no;yes;768;1;72;72;/Users/larisa/Documents/subject-77.csv;Melodramatic Milgram;4.0.1;Catlin;0;None;w;None;1.063630999851739;271.2907069999201;1.063630999851739;1829.568183999072;q;2;1024;2;48000;-16;experiment;77;odd;40853.973504999885;NA;223507.7570029989;225618.4640219999;223507.70988899967;225891.72684599907;225893.25430099963;42720.51217199987;NA;223605.44966999989;223611.92684500018;40875.814981000076;Новый эксперимент;0;77.60495099128457;73;belittled;1024;1;0
undefined;undefined;1;1;#3d3846;psycho;undefined;undefined;undefined;undefined;0;0;74;73;73;73;73;0;NA;73;73;0;2;Sun Nov 26 00:17:07 2023;The main experiment item;yes;trait_person_exp_enhanced_ver2_project_complete.osexp;/Users/larisa/Documents;no;mono;no;18;no;white;no;yes;768;2;73;73;/Users/larisa/Documents/subject-77.csv;Melodramatic Milgram;4.0.1;acquaint2;0;None;w;None;1.0661619999154937;1081.2343529996579;1.0661619999154937;1829.568183999072;q;2;1024;2;48000;-16;experiment;77;odd;40853.973504999885;NA;223507.7570029989;228005.42444299936;225893.8666209997;229088.607624999;229090.1316399995;42720.51217199987;NA;225992.39713299903;226000.54988299962;40875.814981000076;Новый эксперимент;0;78.67111299120006;74;gregarious;1024;2;3
undefined;undefined;1;1;#3d3846;psycho;undefined;undefined;undefined;undefined;0;0;75;74;74;74;74;0;NA;74;74;0;2;Sun Nov 26 00:17:07 2023;The main experiment item;yes;trait_person_exp_enhanced_ver2_project_complete.osexp;/Users/larisa/Documents;no;mono;no;18;no;white;no;yes;768;3;74;74;/Users/larisa/Documents/subject-77.csv;Melodramatic Milgram;4.0.1;self;0;None;w;None;1.066990000254009;328.20799500041176;1.066990000254009;1829.568183999072;q;2;1024;2;48000;-16;experiment;77;odd;40853.973504999885;NA;223507.7570029989;231199.39454699852;229090.6308119993;231529.45607699984;231531.00553500006;42720.51217199987;NA;229188.67945799866;229194.5540500001;40875.814981000076;Новый эксперимент;0;79.73810299145407;75;fancy;1024;1;1
undefined;undefined;1;1;#3d3846;psycho;undefined;undefined;undefined;undefined;0;0;76;75;75;75;75;0;NA;75;75;0;2;Sun Nov 26 00:17:07 2023;The main experiment item;yes;trait_person_exp_enhanced_ver2_project_complete.osexp;/Users/larisa/Documents;no;mono;no;18;no;white;no;yes;768;4;75;75;/Users/larisa/Documents/subject-77.csv;Melodramatic Milgram;4.0.1;close2;0;None;w;None;1.0579039990261663;794.0200469984266;1.0579039990261663;1829.568183999072;q;2;1024;2;48000;-16;experiment;77;odd;40853.973504999885;NA;223507.7570029989;233643.49180099997;231531.67557999952;234439.37442199967;234440.92204499975;42720.51217199987;NA;231631.88224999976;231638.51474399964;40875.814981000076;Новый эксперимент;0;80.79600699048024;76;miserable;1024;0;0
undefined;undefined;1;1;#3d3846;psycho;undefined;undefined;undefined;undefined;0;0;77;76;76;76;76;0;NA;76;76;0;3;Sun Nov 26 00:17:07 2023;The main experiment item;yes;trait_person_exp_enhanced_ver2_project_complete.osexp;/Users/larisa/Documents;no;mono;no;18;no;white;no;yes;768;1;76;76;/Users/larisa/Documents/subject-77.csv;Melodramatic Milgram;4.0.1;Johnson;0;None;w;None;1.0642300003091805;295.3966919994564;1.0642300003091805;1829.568183999072;q;2;1024;2;48000;-16;experiment;77;odd;40853.973504999885;NA;234441.58294699993;236551.9945899996;234441.52444300015;236849.33122699842;236850.87543999907;42720.51217199987;NA;234538.9289979994;234545.46751499947;40875.814981000076;Новый эксперимент;0;81.86023699078942;77;cannot code;1024;1;5
undefined;undefined;1;1;#3d3846;psycho;undefined;undefined;undefined;undefined;0;0;78;77;77;77;77;0;NA;77;77;0;0;Sun Nov 26 00:17:07 2023;The main experiment item;yes;trait_person_exp_enhanced_ver2_project_complete.osexp;/Users/larisa/Documents;no;mono;no;18;no;white;no;yes;768;2;77;77;/Users/larisa/Documents/subject-77.csv;Melodramatic Milgram;4.0.1;acquaint2;0;None;w;None;1.0642689994419925;244.89374800032238;1.0642689994419925;1829.568183999072;q;2;1024;2;48000;-16;experiment;77;odd;40853.973504999885;NA;234441.58294699993;238959.38525099884;236851.47599799893;239206.2227539991;239207.76349100017;42720.51217199987;NA;236948.48954400004;236954.4447089993;40875.814981000076;Новый эксперимент;0;82.92450599023141;78;chad;1024;1;3
undefined;undefined;1;1;#3d3846;psycho;undefined;undefined;undefined;undefined;0;0;79;78;78;78;78;0;NA;78;78;0;0;Sun Nov 26 00:17:07 2023;The main experiment item;yes;trait_person_exp_enhanced_ver2_project_complete.osexp;/Users/larisa/Documents;no;mono;no;18;no;white;no;yes;768;3;78;78;/Users/larisa/Documents/subject-77.csv;Melodramatic Milgram;4.0.1;close2;0;None;w;None;1.059464999329066;303.8417490006541;1.059464999329066;1829.568183999072;q;2;1024;2;48000;-16;experiment;77;odd;40853.973504999885;NA;234441.58294699993;241316.3871029992;239208.31620799983;241622.24582099952;241623.78316200012;42720.51217199987;NA;239305.71906399928;239311.45144399852;40875.814981000076;Новый эксперимент;0;83.98397098956048;79;fancy;1024;1;0
undefined;undefined;1;1;#3d3846;psycho;undefined;undefined;undefined;undefined;0;0;80;79;79;79;79;0;NA;79;79;0;0;Sun Nov 26 00:17:07 2023;The main experiment item;yes;trait_person_exp_enhanced_ver2_project_complete.osexp;/Users/larisa/Documents;no;mono;no;18;no;white;no;yes;768;4;79;79;/Users/larisa/Documents/subject-77.csv;Melodramatic Milgram;4.0.1;self;0;None;w;None;1.0647339986171573;325.9226249992789;1.0647339986171573;1829.568183999072;q;2;1024;2;48000;-16;experiment;77;odd;40853.973504999885;NA;234441.58294699993;243736.3000280002;241624.22030999913;244064.27032600006;244065.81739099964;42720.51217199987;NA;241723.56118700007;241731.34157899948;40875.814981000076;Новый эксперимент;0;85.04870498817763;80;gregarious;1024;0;2
undefined;undefined;1;1;#3d3846;psycho;undefined;undefined;undefined;undefined;0;0;81;80;80;80;80;0;NA;80;80;0;2;Sun Nov 26 00:17:07 2023;The main experiment item;yes;trait_person_exp_enhanced_ver2_project_complete.osexp;/Users/larisa/Documents;no;mono;no;18;no;white;no;yes;768;1;80;80;/Users/larisa/Documents/subject-77.csv;Melodramatic Milgram;4.0.1;close5;0;None;w;None;1.0729379991826136;224.63418499863474;1.0729379991826136;1829.568183999072;q;2;1024;2;48000;-16;experiment;77;odd;40853.973504999885;NA;244066.51687699923;246176.4333760002;244066.4445909988;246402.99066499938;246404.56728999925;42720.51217199987;NA;244164.12782599946;244169.98561699985;40875.814981000076;Новый эксперимент;0;86.12164298736025;81;fancy;1024;1;7
undefined;undefined;1;1;#3d3846;psycho;undefined;undefined;undefined;undefined;0;0;82;81;81;81;81;0;NA;81;81;0;1;Sun Nov 26 00:17:07 2023;The main experiment item;yes;trait_person_exp_enhanced_ver2_project_complete.osexp;/Users/larisa/Documents;no;mono;no;18;no;white;no;yes;768;2;81;81;/Users/larisa/Documents/subject-77.csv;Melodramatic Milgram;4.0.1;Catlin;0;None;w;None;1.0625470004160888;267.64319100038847;1.0625470004160888;1829.568183999072;q;2;1024;2;48000;-16;experiment;77;odd;40853.973504999885;NA;244066.51687699923;248515.61027499882;246405.0808489992;248785.2220269997;248786.77920999873;42720.51217199987;NA;246504.36776399874;246510.7952239996;40875.814981000076;Новый эксперимент;0;87.18418998777634;82;thoughtful;1024;2;1
undefined;undefined;1;1;#3d3846;psycho;undefined;undefined;undefined;undefined;0;0;83;82;82;82;82;0;NA;82;82;0;1;Sun Nov 26 00:17:07 2023;The main experiment item;yes;trait_person_exp_enhanced_ver2_project_complete.osexp;/Users/larisa/Documents;no;mono;no;18;no;white;no;yes;768;3;82;82;/Users/larisa/Documents/subject-77.csv;Melodramatic Milgram;4.0.1;self;0;None;w;None;1.0656860012968536;412.95418400113704;1.0656860012968536;1829.568183999072;q;2;1024;2;48000;-16;experiment;77;odd;40853.973504999885;NA;244066.51687699923;250899.96046299895;248787.3785920001;251314.9179389984;251316.4833689989;42720.51217199987;NA;248886.00078999845;248894.16649199848;40875.814981000076;Новый эксперимент;0;88.24987598907319;83;outgoing;1024;1;4
undefined;undefined;1;1;#3d3846;psycho;undefined;undefined;undefined;undefined;0;0;84;83;83;83;83;0;NA;83;83;0;1;Sun Nov 26 00:17:07 2023;The main experiment item;yes;trait_person_exp_enhanced_ver2_project_complete.osexp;/Users/larisa/Documents;no;mono;no;18;no;white;no;yes;768;4;83;83;/Users/larisa/Documents/subject-77.csv;Melodramatic Milgram;4.0.1;acquaint2;0;None;w;None;1.0717780005652457;295.5076689995476;1.0717780005652457;1829.568183999072;q;2;1024;2;48000;-16;experiment;77;odd;40853.973504999885;NA;244066.51687699923;253425.34828799946;251317.8589829986;253722.79516699928;253724.37387099853;42720.51217199987;NA;251414.37768899958;251420.34760999924;40875.814981000076;Новый эксперимент;0;89.32165398963843;84;chad;1024;0;3
undefined;undefined;1;1;#3d3846;psycho;undefined;undefined;undefined;undefined;0;0;85;84;84;84;84;0;NA;84;84;0;1;Sun Nov 26 00:17:07 2023;The main experiment item;yes;trait_person_exp_enhanced_ver2_project_complete.osexp;/Users/larisa/Documents;no;mono;no;18;no;white;no;yes;768;1;84;84;/Users/larisa/Documents/subject-77.csv;Melodramatic Milgram;4.0.1;acquaint5;0;None;w;None;1.0790409996698145;264.137582000345;1.0790409996698145;1829.568183999072;q;2;1024;2;48000;-16;experiment;77;odd;40853.973504999885;NA;253725.02267299933;255834.6504229994;253724.9600340001;256100.92729099962;256102.54638199875;42720.51217199987;NA;253822.0927450002;253830.076496999;40875.814981000076;Новый эксперимент;0;90.40069498930825;85;chad;1024;1;2
undefined;undefined;1;1;#3d3846;psycho;undefined;undefined;undefined;undefined;0;0;86;85;85;85;85;0;NA;85;85;0;3;Sun Nov 26 00:17:07 2023;The main experiment item;yes;trait_person_exp_enhanced_ver2_project_complete.osexp;/Users/larisa/Documents;no;mono;no;18;no;white;no;yes;768;2;85;85;/Users/larisa/Documents/subject-77.csv;Melodramatic Milgram;4.0.1;self;0;None;w;None;1.0363139990658965;305.4690839999239;1.0363139990658965;1829.568183999072;q;2;1024;2;48000;-16;experiment;77;odd;40853.973504999885;NA;253725.02267299933;258213.20268399903;256103.1215619987;258520.62533299977;258522.18557499873;42720.51217199987;NA;256200.00764999894;256208.2567509988;40875.814981000076;Новый эксперимент;0;91.43700898837415;86;miserable;1024;2;3
undefined;undefined;1;1;#3d3846;psycho;undefined;undefined;undefined;undefined;0;0;87;86;86;86;86;0;NA;86;86;0;3;Sun Nov 26 00:17:07 2023;The main experiment item;yes;trait_person_exp_enhanced_ver2_project_complete.osexp;/Users/larisa/Documents;no;mono;no;18;no;white;no;yes;768;3;86;86;/Users/larisa/Documents/subject-77.csv;Melodramatic Milgram;4.0.1;close3;0;None;w;None;1.0358549989177845;343.4794529985229;1.0358549989177845;1829.568183999072;q;2;1024;2;48000;-16;experiment;77;odd;40853.973504999885;NA;253725.02267299933;260632.2025019999;258522.59927399975;260977.63263399975;260979.19329700017;42720.51217199987;NA;258620.22701999923;258627.18700299956;40875.814981000076;Новый эксперимент;0;92.47286398729193;87;fancy;1024;0;5
undefined;undefined;1;1;#3d3846;psycho;undefined;undefined;undefined;undefined;0;0;88;87;87;87;87;0;NA;87;87;0;3;Sun Nov 26 00:17:07 2023;The main experiment item;yes;trait_person_exp_enhanced_ver2_project_complete.osexp;/Users/larisa/Documents;no;mono;no;18;no;white;no;yes;768;4;87;87;/Users/larisa/Documents/subject-77.csv;Melodramatic Milgram;4.0.1;Jimmy;0;None;w;None;1.0572170012746938;262.9275180007098;1.0572170012746938;1829.568183999072;q;2;1024;2;48000;-16;experiment;77;odd;40853.973504999885;NA;253725.02267299933;263090.5880149985;260979.69405299955;263355.4773509986;263357.05297799903;42720.51217199987;NA;261077.27990199963;261085.7567539988;40875.814981000076;Новый эксперимент;0;93.53008098856662;88;thoughtful;1024;0;0
undefined;undefined;1;1;#3d3846;psycho;undefined;undefined;undefined;undefined;0;0;89;88;88;88;88;0;NA;88;88;0;0;Sun Nov 26 00:17:07 2023;The main experiment item;yes;trait_person_exp_enhanced_ver2_project_complete.osexp;/Users/larisa/Documents;no;mono;no;18;no;white;no;yes;768;1;88;88;/Users/larisa/Documents/subject-77.csv;Melodramatic Milgram;4.0.1;self;0;None;w;None;1.0591310001327656;160.32526200072607;1.0591310001327656;1829.568183999072;q;2;1024;2;48000;-16;experiment;77;odd;40853.973504999885;NA;263357.7540699989;265466.1590429987;263357.67807899904;265628.5507269986;265630.1288179984;42720.51217199987;NA;263454.8744399999;263460.998003;40875.814981000076;Новый эксперимент;0;94.58921198869939;89;fancy;1024;2;3
undefined;undefined;1;1;#3d3846;psycho;undefined;undefined;undefined;undefined;0;0;90;89;89;89;89;0;NA;89;89;0;2;Sun Nov 26 00:17:07 2023;The main experiment item;yes;trait_person_exp_enhanced_ver2_project_complete.osexp;/Users/larisa/Documents;no;mono;no;18;no;white;no;yes;768;2;89;89;/Users/larisa/Documents/subject-77.csv;Melodramatic Milgram;4.0.1;Mark;0;None;w;None;1.0635630005854182;137.79237299965462;1.0635630005854182;1829.568183999072;q;2;1024;2;48000;-16;experiment;77;odd;40853.973504999885;NA;263357.7540699989;267742.68824799947;265630.7914659992;267882.4204979992;267884.0071249997;42720.51217199987;NA;265728.3266269987;265736.3171859997;40875.814981000076;Новый эксперимент;0;95.65277498928481;90;cannot code;1024;0;5
undefined;undefined;1;1;#3d3846;psycho;undefined;undefined;undefined;undefined;0;0;91;90;90;90;90;0;NA;90;90;0;2;Sun Nov 26 00:17:07 2023;The main experiment item;yes;trait_person_exp_enhanced_ver2_project_complete.osexp;/Users/larisa/Documents;no;mono;no;18;no;white;no;yes;768;3;90;90;/Users/larisa/Documents/subject-77.csv;Melodramatic Milgram;4.0.1;acquaint1;0;None;w;None;1.0460630001034588;319.05765999906;1.0460630001034588;1829.568183999072;q;2;1024;2;48000;-16;experiment;77;odd;40853.973504999885;NA;263357.7540699989;269996.17459;267884.53303999995;270317.1953419987;270318.7752329995;42720.51217199987;NA;267984.72491899884;267991.05379999854;40875.814981000076;Новый эксперимент;0;96.69883798938827;91;belittled;1024;1;0
undefined;undefined;1;1;#3d3846;psycho;undefined;undefined;undefined;undefined;0;0;92;91;91;91;91;0;NA;91;91;0;2;Sun Nov 26 00:17:07 2023;The main experiment item;yes;trait_person_exp_enhanced_ver2_project_complete.osexp;/Users/larisa/Documents;no;mono;no;18;no;white;no;yes;768;4;91;91;/Users/larisa/Documents/subject-77.csv;Melodramatic Milgram;4.0.1;close2;0;None;w;None;1.039315999194514;279.06382800027495;1.039315999194514;1829.568183999072;q;2;1024;2;48000;-16;experiment;77;odd;40853.973504999885;NA;263357.7540699989;272429.3235659989;270319.3732399995;272710.33992999943;272711.9254529989;42720.51217199987;NA;270418.11554599914;270424.2142459989;40875.814981000076;Новый эксперимент;0;97.73815398858278;92;gregarious;1024;0;2
undefined;undefined;1;1;#3d3846;psycho;undefined;undefined;undefined;undefined;0;0;93;92;92;92;92;0;NA;92;92;0;3;Sun Nov 26 00:17:07 2023;The main experiment item;yes;trait_person_exp_enhanced_ver2_project_complete.osexp;/Users/larisa/Documents;no;mono;no;18;no;white;no;yes;768;1;92;92;/Users/larisa/Documents/subject-77.csv;Melodramatic Milgram;4.0.1;Johnson;0;None;w;None;1.0644250014447607;38.35504900052911;1.0644250014447607;1829.568183999072;q;2;1024;2;48000;-16;experiment;77;odd;40853.973504999885;NA;272712.4048199985;274823.00810499873;272712.3651009988;274863.3196189985;274864.92688799987;42720.51217199987;NA;272810.043866999;272818.0669509984;40875.814981000076;Новый эксперимент;0;98.80257899002754;93;fancy;1024;1;6
undefined;undefined;1;1;#3d3846;psycho;undefined;undefined;undefined;undefined;0;0;94;93;93;93;93;0;NA;93;93;0;1;Sun Nov 26 00:17:07 2023;The main experiment item;yes;trait_person_exp_enhanced_ver2_project_complete.osexp;/Users/larisa/Documents;no;mono;no;18;no;white;no;yes;768;2;93;93;/Users/larisa/Documents/subject-77.csv;Melodramatic Milgram;4.0.1;self;0;None;w;None;1.0705170007422566;314.25739199947566;1.0705170007422566;1829.568183999072;q;2;1024;2;48000;-16;experiment;77;odd;40853.973504999885;NA;272712.4048199985;276978.89676699927;274865.55987300014;277295.1605549988;277296.7771619988;42720.51217199987;NA;274964.8581579986;274972.77645399846;40875.814981000076;Новый эксперимент;0;99.8730959907698;94;belittled;1024;1;1
undefined;undefined;1;1;#3d3846;psycho;undefined;undefined;undefined;undefined;0;0;95;94;94;94;94;0;NA;94;94;0;1;Sun Nov 26 00:17:07 2023;The main experiment item;yes;trait_person_exp_enhanced_ver2_project_complete.osexp;/Users/larisa/Documents;no;mono;no;18;no;white;no;yes;768;3;94;94;/Users/larisa/Documents/subject-77.csv;Melodramatic Milgram;4.0.1;close2;0;None;w;None;1.067830999090802;473.9317009989172;1.067830999090802;1829.568183999072;q;2;1024;2;48000;-16;experiment;77;odd;40853.973504999885;NA;272712.4048199985;279408.2064300001;277297.40292599855;279884.1187729995;279885.7380190002;42720.51217199987;NA;277395.4423679988;277403.32424199913;40875.814981000076;Новый эксперимент;0;100.9409269898606;95;outgoing;1024;0;2
